start,mmd,high_mmd,slope,entropy,anomaly_fraction
0,0.0005575418472290039,0,0.0,0.2889438271522522,0.0
100,0.0026504993438720703,0,0.002092957496643066,0.4511009454727173,0.0
200,-6.771087646484375e-05,0,-0.0003126263618469232,0.3247719407081604,0.0
300,0.004419565200805664,1,0.0008867859840393067,0.5349599719047546,0.0
400,0.05344891548156738,1,0.010755181312561037,0.7235335111618042,0.0
500,0.14816856384277344,1,0.034455275535583495,0.7564871311187744,0.0
600,0.26086997985839844,1,0.06656243801116943,0.7048844695091248,0.0
700,0.36003780364990234,1,0.09186575412750245,0.7172828912734985,0.002
800,0.29669666290283203,1,0.06983647346496581,0.7324234247207642,0.002
900,0.15962886810302734,1,0.0058747291564941375,0.8085407018661499,0.002
1000,0.08171641826629639,1,-0.05587160587310783,0.7664287686347961,0.002
1100,0.012265205383300781,1,-0.09105254411697389,0.5814158916473389,0.002
1200,0.0024770498275756836,0,-0.0735802888870239,0.3527360260486603,0.0
1300,0.0033260583877563477,0,-0.03918449878692626,0.3801283836364746,0.0
1400,0.0024281740188598633,0,-0.016751563549041736,0.35880863666534424,0.0
1500,0.002150893211364746,0,-0.0020277500152587865,0.35880863666534424,0.0
1600,0.0008655786514282227,0,-0.00043981075286865295,0.37358224391937256,0.0
1700,0.000457763671875,0,-0.0007299184799194335,0.3590351343154907,0.0
1800,2.467632293701172e-05,0,-0.0006500124931335458,0.3406732380390167,0.0
1900,0.0004684925079345703,0,-0.00042057037353515636,0.4246762692928314,0.006
2000,0.0012481212615966797,0,7.758140563964862e-05,0.5234733819961548,0.008
2100,0.055851101875305176,1,0.011201012134551974,1.2071293592453003,0.014
2200,0.08986711502075195,1,0.02350674867630007,1.3976967334747314,0.02
2300,0.12828004360198975,1,0.034424209594726494,1.5532392263412476,0.024
2400,0.12553858757019043,1,0.032100987434387225,1.5299534797668457,0.018
2500,0.11472058296203613,1,0.015341043472290037,1.4846689701080322,0.016
2600,0.03525519371032715,1,-0.012278330326080316,1.1094390153884888,0.056
2700,0.025801777839660645,1,-0.029523992538452094,1.0096396207809448,0.074
2800,0.0136338472366333,1,-0.031272828578948905,0.7796775698661804,0.07
2900,0.012387394905090332,1,-0.02262877225875852,0.7670401930809021,0.07
3000,0.013280630111694336,1,-0.005736351013183595,0.8007493615150452,0.07
3100,0.005650162696838379,1,-0.004065644741058347,0.6288612484931946,0.024
3200,0.038565635681152344,1,0.004312634468078598,1.018492341041565,0.024
3300,0.041542649269104004,1,0.008359551429748558,1.070483684539795,0.03
3400,0.16475915908813477,1,0.033884954452514826,1.6078424453735352,0.048
3500,0.35110151767730713,1,0.08170962333679196,2.049811840057373,0.08
3600,0.5651254653930664,1,0.13626785278320333,2.5681285858154297,0.206
3700,0.5808936357498169,1,0.1479068279266356,2.967909097671509,0.276
3800,0.8731354475021362,1,0.16465446949005066,2.9398226737976074,0.29
3900,0.8327356576919556,1,0.12712782621383667,2.9700446128845215,0.304
4000,0.8390427231788635,1,0.07996765375137359,2.7579193115234375,0.282
4100,0.8719936609268188,1,0.0548107326030731,2.36277437210083,0.25
4200,0.8892159461975098,1,0.007141900062561013,2.211604595184326,0.206
4300,0.9443156719207764,1,0.027333325147629036,1.8210723400115967,0.266
4400,0.9443172216415405,1,0.028287100791931214,1.747973918914795,0.324
4500,0.920872688293457,1,0.015285933017730664,1.8622229099273682,0.48
4600,0.9123955965042114,1,0.0022916316986085514,1.8362617492675781,0.434
4700,0.882688581943512,1,-0.01551758050918585,2.1042990684509277,0.388
4800,0.8679754734039307,1,-0.01908676028251648,2.391509771347046,0.308
4900,0.8587196469306946,1,-0.016872620582580513,2.371285915374756,0.218
5000,0.8685988187789917,1,-0.011156249046325633,1.8503323793411255,0.052
5100,0.8750640153884888,1,-0.001462578773498543,1.3539645671844482,0.004
5200,0.920884907245636,1,0.012216323614120495,0.7278634309768677,0.0
5300,0.9197210669517517,1,0.0174288928508759,0.7320017218589783,0.0
5400,0.9214547872543335,1,0.015036898851394557,0.7231557965278625,0.0
5500,0.9224961400032043,1,0.00954341292381292,0.718595027923584,0.0
5600,0.9222888946533203,1,0.0005583047866821207,0.7211118936538696,0.0
5700,0.9219433069229126,1,0.0005278587341308439,0.7214158773422241,0.0
5800,0.9231728315353394,1,0.000288325548172094,0.7179738879203796,0.0
5900,0.9245042204856873,1,0.0004900097846983973,0.7110921740531921,0.0
6000,0.9239459037780762,1,0.0005874931812285866,0.7151168584823608,0.0
6100,0.925020158290863,1,0.0006926774978637927,0.7133972644805908,0.002
6200,0.9230727553367615,1,3.1578540802062564e-05,0.7212494611740112,0.002
6300,0.9231902360916138,1,-0.00035011172294604944,0.7212064266204834,0.002
6400,0.9206759333610535,1,-0.0008369863033294674,0.7316981554031372,0.002
6500,0.92035311460495,1,-0.0011730909347534475,0.7328125834465027,0.002
6600,0.9194108247756958,1,-0.001016098260879481,0.7346161007881165,0.0
6700,0.9203304648399353,1,-0.0006984651088714641,0.7307807207107544,0.0
6800,0.9196417331695557,1,-0.00020910501480095068,0.7323672771453857,0.0
6900,0.9217448830604553,1,0.0003014445304870919,0.7227665781974792,0.0
7000,0.9207285642623901,1,0.0004049897193909518,0.7264637351036072,0.0
7100,0.9220991134643555,1,0.00046241283416751386,0.7193435430526733,0.0
7200,0.9221400022506714,1,0.0005350768566131477,0.7180928587913513,0.0
7300,0.923404335975647,1,0.0004730343818664374,0.7147389650344849,0.0
7400,0.9135928153991699,1,-0.0012966275215149725,0.9773215651512146,0.048
7500,0.8879477381706238,1,-0.007684993743896655,1.5401692390441895,0.11
7600,0.8602608442306519,1,-0.015921491384506128,1.94671630859375,0.132
7700,0.8499880433082581,1,-0.020016455650329702,2.5641181468963623,0.226
7800,0.84653240442276,1,-0.017208051681518573,2.814307928085327,0.236
7900,0.85276198387146,1,-0.00840999484062199,2.5302658081054688,0.188
8000,0.862220048904419,1,0.00066923499107359,2.542316198348999,0.158
8100,0.8306154012680054,1,-0.002305763959884677,2.4437179565429688,0.148
8200,0.8469241857528687,1,-0.0021363019943237576,2.03869891166687,0.082
8300,0.8540198802947998,1,-0.001278007030487079,2.1923089027404785,0.16
8400,0.8534331321716309,1,0.0005830645561218977,2.4832675457000732,0.246
8500,0.8520336151123047,1,0.004934537410736096,2.518177032470703,0.278
8600,0.8439180850982666,1,-0.0007998466491699372,2.7019765377044678,0.31
8700,0.8755909204483032,1,0.0033627033233643864,2.3725383281707764,0.288
8800,0.9689173698425293,1,0.02545257806777952,1.9380097389221191,0.2
8900,1.0881507396697998,1,0.05972335338592488,1.5711016654968262,0.142
